prevalence,kappa,trial,model,repeat,generation_seed,group,generated_entities,validation_entities,amount_ks,amount_lag1_acf_error,amount_scaled_w1,gap_conditioned_mark_tv,gap_ks,gap_lag1_acf_error,gap_repeat_mi_error,gap_scaled_w1,gap_zero_rate_error,length_scaled_w1,mark_sparse_tv,short_gap_repeat_curve_l1,transition_conditioned_mark_tv
0.25,0,1,U,3,2026092203,context_1,492,1659,0.04281848067535027,0.016026801235284445,0.06966816927472075,0.03317265589342569,0.021639070130413107,0.038811872625685945,0.00012130107057061064,0.0519826423860044,0.0,0.015478671400638062,0.02492540188430876,0.012591719811208286,0.09699202745473144
0.25,0,1,U,3,2026092203,pooled,2048,6846,0.044563071979873525,0.004368898214067628,0.07098408107124521,0.017055912230027972,0.021377322106585772,0.03207902394971858,6.667805723170389e-06,0.051525272455274204,0.0,0.014722275239418995,0.01284614879761246,0.004200634136661284,0.0444304310334445
0.25,0,1,U,4,2026092204,context_0,1556,5187,0.04548575765076768,0.004707665289726223,0.07315531652953858,0.020953776254969584,0.024732919571763268,0.018495256123546494,1.1762386836940735e-05,0.053427511827449335,0.0,0.021184808967247067,0.013394731068146986,0.0034508838490761463,0.054473293916763185
0.25,0,1,U,4,2026092204,context_1,492,1659,0.04062754087409004,0.0015278639767468088,0.06918044428579224,0.037460650782588395,0.02370143845598427,0.04075501131113432,3.436245369210311e-05,0.05167953286022798,0.0,0.015478671400638062,0.027953795643689883,0.010484667598490833,0.0922003384464641
0.25,0,1,U,4,2026092204,pooled,2048,6846,0.043017886199989475,0.003910118617328452,0.07197032520005844,0.01981281785955043,0.022181027611968496,0.023810917228654707,1.2291061305972771e-05,0.05201926527957466,0.0,0.014722275239418995,0.012525007429866529,0.0027776114618311993,0.047646797050476496
0.25,0,1,Ucal,0,2026092200,context_0,1556,5187,0.0465530845831319,0.002561572481041334,0.0745628583726714,0.018267887012031903,0.023392166052386254,0.013938658628617609,0.00018320923977694275,0.052494742416094635,0.0,0.021184808967247067,0.012616901651781793,0.009054728579176042,0.053473887608514986
0.25,0,1,Ucal,0,2026092200,context_1,492,1659,0.049991243839072386,0.014670643255089835,0.07965998876355616,0.03447161064146414,0.02984051818935407,0.02889838070011584,0.00033265473812505017,0.05375454468324843,0.0,0.015478671400638062,0.022156245981423704,0.009059212929955665,0.08955173650849055
0.25,0,1,Ucal,0,2026092200,pooled,2048,6846,0.046954748949823655,0.005473579181232515,0.0757500385491655,0.01645581179954893,0.024021194843523164,0.01750045396289167,0.00012632428640669126,0.05260184107179232,0.0,0.014722275239418995,0.010634541376848685,0.006243610908086809,0.04564536537024972
0.25,0,1,Ucal,1,2026092201,context_0,1556,5187,0.04679494681626084,0.0013925757154033419,0.07382630641483603,0.020577423542542727,0.023781076547413793,0.01861132540557499,4.013463473957143e-05,0.05211370165093837,0.0,0.021184808967247067,0.013616227594366787,0.006865007834000297,0.05291159764481214
0.25,0,1,Ucal,1,2026092201,context_1,492,1659,0.045175323313638605,0.00351427147950948,0.07827846334813886,0.03126403963156331,0.030992694029112977,0.03207399678810814,0.00022512242427627483,0.055228619618012675,0.0,0.015478671400638062,0.01595592358822249,0.01218953380331235,0.09170545758929839
0.25,0,1,Ucal,1,2026092201,pooled,2048,6846,0.04604912805209216,0.00021463767299815856,0.07487173496512936,0.0176973642142944,0.02452879832060706,0.021830956572453278,5.911987909350063e-05,0.052481972723401785,0.0,0.014722275239418995,0.01362463152266084,0.0035619100464889188,0.04792259140538536
0.25,0,1,Ucal,2,2026092202,context_0,1556,5187,0.04319031350256042,0.004561191386373167,0.07486678286410599,0.018887872096607056,0.020127366485014397,0.012278448837350867,5.300943271308374e-05,0.05138724836093515,0.0,0.021184808967247067,0.010556711864023226,0.00546121062196203,0.05136827771548758
0.25,0,1,Ucal,2,2026092202,context_1,492,1659,0.039344552531362875,0.007121356834687613,0.07252936606958096,0.03602984301346193,0.023814335664370606,0.02872520113231955,8.902171593818948e-05,0.05149039523039825,0.0,0.015478671400638062,0.02211669652085339,0.009296224832156582,0.09190572613700705
0.25,0,1,Ucal,2,2026092202,pooled,2048,6846,0.041584985326037105,0.0017814205757146478,0.07430473445831581,0.01746643724235499,0.019600814563918267,0.01617941773136196,5.866441857035822e-05,0.05119994871762819,0.0,0.014722275239418995,0.008925364281650717,0.00521847400386586,0.04689311260390122
0.25,0,1,Ucal,3,2026092203,context_0,1556,5187,0.04549524152871032,0.010747867761741093,0.07149191658867775,0.02025777081025139,0.021505543977444586,0.030270692615763442,2.620633170804093e-05,0.05164107217230742,0.0,0.021184808967247067,0.01316433794477304,0.005023583393836752,0.05266504220327612
0.25,0,1,Ucal,3,2026092203,context_1,492,1659,0.04273355498532905,0.016082119135496706,0.06968402474860456,0.0330503432001292,0.021364395117980883,0.03859654073274846,7.625529357933208e-05,0.05177873426863324,0.0,0.015478671400638062,0.024568080084989723,0.011511972588922448,0.09695210887200978
0.25,0,1,Ucal,3,2026092203,pooled,2048,6846,0.044563071979873525,0.0043430732575449865,0.07099622265782944,0.017379519939117797,0.02118697080267934,0.03224768229172466,1.1021206101032022e-05,0.05147735668448267,0.0,0.014722275239418995,0.013453652941526947,0.004911581936190758,0.04453142625712991
0.25,0,1,Ucal,4,2026092204,context_0,1556,5187,0.04551238597265084,0.004753027383413918,0.07316402356220164,0.02114324689490135,0.024538464324249498,0.01887353992633481,1.0697511426699041e-05,0.05332088229111756,0.0,0.021184808967247067,0.013467790340342099,0.003946791308405689,0.05423715287774193
0.25,0,1,Ucal,4,2026092204,context_1,492,1659,0.040372763804026324,0.0016065407425818828,0.06916390100643408,0.03767748437127108,0.02343555172373213,0.0412658759313948,2.6712222363489192e-05,0.05156799235885325,0.0,0.015478671400638062,0.028325033389199904,0.009603714017148423,0.0917168375908838
0.25,0,1,Ucal,4,2026092204,pooled,2048,6846,0.042977342098142635,0.003963531122979392,0.0719771951918511,0.019847110266019312,0.02211757717733298,0.024213028664929012,1.3074046270623418e-05,0.05199672099383591,0.0,0.014722275239418995,0.012427804800370855,0.0034433591504497963,0.047732867130143526
0.25,0,1,E,0,2026092200,context_0,1556,5187,0.035079987230039744,0.0022083034574446677,0.06488625435788074,0.021821374146081367,0.021818599718338105,0.012995055368200906,0.00011484415733004423,0.051429152680011574,0.0,0.021184808967247067,0.01665185714576528,0.006936659409585109,0.054332850186345996
0.25,0,1,E,0,2026092200,context_1,492,1659,0.039639754144502715,0.014043907773469654,0.06834038675498183,0.036103179673954294,0.023016092061551197,0.022249189677597425,0.00027418494766880174,0.051117832418690244,0.0,0.015478671400638062,0.022284253477252387,0.007735695331856315,0.08954937592117293
0.25,0,1,E,0,2026092200,pooled,2048,6846,0.03548119316619397,0.005049704158253437,0.06567588237053097,0.019122612103462264,0.021435169476217375,0.015199710139367217,9.215257829232838e-05,0.051202159996324756,0.0,0.014722275239418995,0.0149447509324657,0.005112303686007676,0.04785552381476116
0.25,0,1,E,1,2026092201,context_0,1556,5187,0.035532041583837104,0.0019466838125576618,0.0643034955924046,0.021037492778413124,0.021235233975796852,0.01647622712989047,1.1394108125549861e-05,0.05146774627185156,0.0,0.021184808967247067,0.015026489882538435,0.003616261808517545,0.053519700378362706
0.25,0,1,E,1,2026092201,context_1,492,1659,0.03416807667003363,0.0034189411591322044,0.06775951254848542,0.03351608233549213,0.026029475027074533,0.024454288015705178,0.0002243624069497715,0.05210267678433963,0.0,0.015478671400638062,0.018602450551168603,0.01331171192870289,0.09110699458065591
0.25,0,1,E,1,2026092201,pooled,2048,6846,0.03440388528897831,0.0006601323274518147,0.06511498075692468,0.02081759498868538,0.020864115564498076,0.018384533548987544,2.220543146870882e-05,0.051209557382402716,0.0,0.014722275239418995,0.016020388669473227,0.002929965900214126,0.04856768221578912
0.25,0,1,E,2,2026092202,context_0,1556,5187,0.03276074578747079,0.0051657547940994674,0.06526907168184654,0.021611758309092503,0.024715104339213867,0.010674330119366207,7.149653085982055e-05,0.0527029916458198,0.0,0.021184808967247067,0.014638161491335708,0.005650856500443528,0.05425687841526446
0.25,0,1,E,2,2026092202,context_1,492,1659,0.02791477977001333,0.006061846806660141,0.06218449954763226,0.04107766885550325,0.022699139866311113,0.026549953963574152,0.00012388167304879836,0.051757679512680156,0.0,0.015478671400638062,0.02925020903266569,0.010988838204687896,0.09104275435049723
0.25,0,1,E,2,2026092202,pooled,2048,6846,0.03123885237227564,0.0024966105940354977,0.0645331362966834,0.019481164107539126,0.023248861875975413,0.014438606951617028,7.192904805054063e-05,0.05216900016227114,0.0,0.014722275239418995,0.014784198344557561,0.005537205701204431,0.046683930531700855
0.25,0,1,E,3,2026092203,context_0,1556,5187,0.03460980277723663,0.010321493250590329,0.06158812240120407,0.021223202711703335,0.021497088935135023,0.0268650477274983,1.9621570200360866e-05,0.051740311522503996,0.0,0.021184808967247067,0.0151567704792722,0.005149340555157993,0.051926895876049525
0.25,0,1,E,3,2026092203,context_1,492,1659,0.03143228061975051,0.017248405280974658,0.059719298517279674,0.030635190709215068,0.02304834442224396,0.036782383504367494,4.713273376427945e-05,0.051284269973149485,0.0,0.015478671400638062,0.019986126740760578,0.012142775559549108,0.09331629233677094
0.25,0,1,E,3,2026092203,pooled,2048,6846,0.03361703049359299,0.003772054542364017,0.061116872827219546,0.01974064795403367,0.021132426315068065,0.02922775955825123,2.8740936555373808e-05,0.05143082064224431,0.0,0.014722275239418995,0.015693558869151046,0.005028226246287352,0.044946413226255456
0.25,0,1,E,4,2026092204,context_0,1556,5187,0.03437298469066197,0.0038101487684978072,0.0643556087349243,0.024264366533850903,0.02235811032084739,0.016736214374668573,3.080142545488816e-05,0.05165468875917508,0.0,0.021184808967247067,0.017412930426019987,0.0032182188500710033,0.05421497192020541
0.25,0,1,E,4,2026092204,context_1,492,1659,0.029436494889037934,0.001195232241715521,0.05965779604004569,0.03489780686849547,0.02573794631996207,0.03991512418468404,0.0002458927357167513,0.05401009778150695,0.0,0.015478671400638062,0.023886892384594533,0.012661485425546256,0.09234756685910371
0.25,0,1,E,4,2026092204,pooled,2048,6846,0.03217748636243534,0.0031584214048897856,0.06295417953902918,0.02013237669532117,0.02137171904158186,0.022266078555020163,3.2455089954962235e-05,0.05123143963294168,0.0,0.014722275239418995,0.014579060016787061,0.0037659877031872564,0.04609784904354957
0.25,0,1,Ecal,0,2026092200,context_0,1556,5187,0.035049158843873496,0.002184791260455322,0.06488019781445716,0.022106218261864395,0.021763041076191314,0.012788264262411878,7.918581469996851e-05,0.05142697927117668,0.0,0.021184808967247067,0.017123181034671718,0.006796664076020812,0.05422087206895493
0.25,0,1,Ecal,0,2026092200,context_1,492,1659,0.039639754144502715,0.013971506795792111,0.06836522876972002,0.03515700594708759,0.023016092061551197,0.021832067314723827,0.00023261819272929105,0.051123470722780784,0.0,0.015478671400638062,0.021180219506976412,0.006165748503127155,0.0889846414000447
0.25,0,1,Ecal,0,2026092200,pooled,2048,6846,0.035440649064347185,0.005014473982589161,0.06567750295855158,0.01989673276999552,0.02137171904158186,0.014943114524580997,7.65340373469303e-05,0.05120308536526051,0.0,0.014722275239418995,0.015775905020324762,0.005763851871896779,0.04804740516625998
0.25,0,1,Ecal,1,2026092201,context_0,1556,5187,0.03547878494007084,0.0020141239497045776,0.06433562831981822,0.022468009483331913,0.0212074546547234,0.016477275864273888,6.847380635046781e-06,0.05145872170150253,0.0,0.021184808967247067,0.016917100736242398,0.006208605071307747,0.05359475851946992
0.25,0,1,Ecal,1,2026092201,context_1,492,1659,0.034194894747317295,0.003454657849944034,0.06775038324990083,0.03362767540728595,0.025586330473321095,0.024894254148194794,0.00022924304094283686,0.05199264589588128,0.0,0.015478671400638062,0.017965283769513944,0.011392093658036766,0.09083171140899898
0.25,0,1,Ecal,1,2026092201,pooled,2048,6846,0.034363341187131524,0.000703191601887407,0.0651357252564328,0.021354042684119532,0.020842965419619608,0.018489220577590615,1.8783165178211677e-05,0.0512038232820681,0.0,0.014722275239418995,0.01705426326656619,0.002845315571262549,0.04837362290466101
0.25,0,1,Ecal,2,2026092202,context_0,1556,5187,0.03286725907500343,0.0051502662460287275,0.06528620260983752,0.0218042237380783,0.024576207733846944,0.010797185105739696,8.114485740335312e-05,0.05267941688271903,0.0,0.021184808967247067,0.01457240617590664,0.0065966948139044405,0.05346347038016392
0.25,0,1,Ecal,2,2026092202,context_1,492,1659,0.02791477977001333,0.0059213694231883135,0.06218794958592849,0.040303287457965305,0.02278776877706179,0.02617190213546418,8.649934714564456e-05,0.05179159408577917,0.0,0.015478671400638062,0.028485877822474574,0.010981739153591345,0.09054905947755694
0.25,0,1,Ecal,2,2026092202,pooled,2048,6846,0.03132522188021725,0.0025196795604796934,0.064548049723462,0.01936105456538712,0.02316426129646143,0.014443391015749693,8.193777993824552e-05,0.052162709551952485,0.0,0.014722275239418995,0.014611518495685597,0.007010044855769698,0.04641093086913918
0.25,0,1,Ecal,3,2026092203,context_0,1556,5187,0.034554538412787494,0.010275922404585887,0.06156075158062918,0.021995574998175036,0.021469309614061682,0.026378871770716725,8.28760181463793e-06,0.05173552377725737,0.0,0.021184808967247067,0.015795850204467922,0.008125082211862004,0.05210340209035617
0.25,0,1,Ecal,3,2026092203,context_1,492,1659,0.03134735492972929,0.017197908052103646,0.059724441540189625,0.030033050587120465,0.02304834442224396,0.03642884637667612,2.796516583468975e-05,0.05124091278274876,0.0,0.015478671400638062,0.02038697855887786,0.010412008547987697,0.09316138328904251
0.25,0,1,Ecal,3,2026092203,pooled,2048,6846,0.03355377354720451,0.003748318365577784,0.06109658026924706,0.020225514572663875,0.02119587674970347,0.02877229671843197,1.1337659862927147e-05,0.05144223829167951,0.0,0.014722275239418995,0.01615981604038903,0.0066347650843916976,0.04483151202656193
0.25,0,1,Ecal,4,2026092204,context_0,1556,5187,0.03426647140312933,0.0037611750574634327,0.06431876218669205,0.025030189589166484,0.022219213715480413,0.016228737892776818,3.051624061897966e-05,0.05163063881085413,0.0,0.021184808967247067,0.01785428007747817,0.004335834042494333,0.05459041061689011
0.25,0,1,Ecal,4,2026092204,context_1,492,1659,0.02935173994682272,0.0011380853959041576,0.05968138555511773,0.036956962729139474,0.02573794631996207,0.039112011049673295,0.00015380786019229684,0.05400406078346849,0.0,0.015478671400638062,0.026736491847592688,0.012424397015886941,0.09161565338350236
0.25,0,1,Ecal,4,2026092204,pooled,2048,6846,0.0320761261078184,0.0031080059402068894,0.06292957546774254,0.02045795323405251,0.02137171904158186,0.021687708109846923,3.048100045408773e-05,0.051238960900759516,0.0,0.014722275239418995,0.014883140780637903,0.003826284404587798,0.04665861747462043
0.25,0,2,U,0,2026092300,context_0,1559,5187,0.03165969501697774,0.001257131159002307,0.05942669014620803,0.019494142281085064,0.020511385617918654,0.019369147039631468,5.3066844825033454e-05,0.05143458395517691,0.0,0.03450850011989069,0.012684966370606622,0.01267982051334679,0.05628639751183649
0.25,0,2,U,0,2026092300,context_1,489,1659,0.02756803142628328,0.00642716019436523,0.054447762738397326,0.036522576600503495,0.02415058247375218,0.036742460203681104,4.162125300720019e-05,0.051363280470605906,0.0,0.025891493508174424,0.02796694758804804,0.005159194542687413,0.09362772770941782
0.25,0,2,U,0,2026092300,pooled,2048,6846,0.029709617140490974,0.002460610068754883,0.0582507843598527,0.0168399855623193,0.020507789712541746,0.02345134632903073,4.490480824839862e-05,0.0512170141281725,0.0,0.021296401696702435,0.012013759798366247,0.010506481730537889,0.04836129920254436
0.25,0,2,U,1,2026092301,context_0,1559,5187,0.03370196761140909,0.0014366628460204386,0.0629565025332615,0.024005257370339428,0.02154596350790222,0.02474316409462389,8.793835593397675e-05,0.05184819182253416,0.0,0.03450850011989069,0.017455266843866606,0.009180955806141325,0.0555596758837702
0.25,0,2,U,1,2026092301,context_1,489,1659,0.03444296696118804,0.010229481676994431,0.06841808335023859,0.03830327529735936,0.025120202033581368,0.01720811451709904,4.187848464212002e-05,0.05193291993723867,0.0,0.025891493508174424,0.025171089121512755,0.017577044855182297,0.09116639018428775
